2015;Florent Sinama-Pongolle;Second Striker;23
2016;Anton Ferdinand;Centre-Back;23
2017;Curtis Davies;Centre-Back;23
2018;Albert Riera;Left Winger;26
2019;Christian Poulsen;Defensive Midfield;28
2020;Giampaolo Pazzini;Centre-Forward;24
2021;Thiago Neves;Attacking Midfield;23
2022;Shay Given;Goalkeeper;32
2023;Bakari Koné;Right Winger;26
2024;Heurelho Gomes;Goalkeeper;27
2025;Andrea Dossena;Left Midfield;26
2026;Marcelo Moreno;Centre-Forward;21
2027;Kim;Centre-Forward;28
2028;Diogo;Centre-Forward;21
2029;Marco Borriello;Centre-Forward;26
2030;Pablo Zabaleta;Right-Back;23
2031;Hugo Lloris;Goalkeeper;21
2032;Vincent Kompany;Centre-Back;22
2033;Romaric;Defensive Midfield;25
2034;Abdoulay Konko;Right-Back;24
2035;Savio Nsereko;Right Winger;19
2036;John Mensah;Centre-Back;25
2037;Marcell Jansen;Left-Back;22
2038;Christian Maggio;Right-Back;26
2039;Stevan Jovetic;Centre-Forward;18
2040;Asamoah Gyan;Centre-Forward;22
2041;Henrique;Centre-Back;21
2042;Loïc Rémy;Centre-Forward;21
2043;Jorge Valdivia;Attacking Midfield;24
2044;Amara Diané;Right Winger;25
2045;Stéphane Sessègnon;Attacking Midfield;24
2046;Felipe Melo;Defensive Midfield;25
2047;Damián Escudero;Attacking Midfield;21
2048;Cesare Bovo;Centre-Back;25
2049;Antonio Nocerino;Central Midfield;23
2050;Pablo Aimar;Attacking Midfield;28
2051;Miralem Pjanic;Central Midfield;18
2052;Juan Pablo Carrizo;Goalkeeper;24
2053;Mladen Petric;Centre-Forward;27
2054;Germán Denis;Centre-Forward;26
2055;Achille Emaná;Attacking Midfield;26
2056;Cristian Zaccardo;Centre-Back;26
2057;Rolando Bianchi;Centre-Forward;25
2058;Pablo Piatti;Left Winger;19
2059;Rio Mavuba;Defensive Midfield;24
2060;Darío Cvitanich;Centre-Forward;24
2061;Andrea Raggi;Centre-Back;24
2062;Dave Kitson;Centre-Forward;28
2063;Zoran Tosic;Right Winger;21
2064;Daniel Osvaldo;Centre-Forward;23
2065;Cristian Rodríguez;Left Midfield;22
2066;Lautaro Acosta;Left Winger;20
2067;Sidnei;Centre-Back;18
2068;Fernandão;Centre-Forward;30
2069;Daniele Dessena;Central Midfield;21
2070;Federico Marchetti;Goalkeeper;25
2071;Sébastien Squillaci;Centre-Back;27
2072;Yoan Gouffran;Left Winger;22
2073;Jozy Altidore;Centre-Forward;18
2074;Charles N'Zogbia;Right Winger;22
2075;Aaron Ramsey;Central Midfield;17
2076;Fabrice Muamba;Central Midfield;20
2077;Tal Ben Haim;Centre-Back;26
2078;Luis Jiménez;Attacking Midfield;24
2079;Valon Behrami;Defensive Midfield;23
2080;Steve Sidwell;Central Midfield;25
2081;Younès Kaboul;Centre-Back;22
2082;Alex Silva;Centre-Back;23
2083;Gökhan Ünal;Centre-Forward;25
2084;Marco Amelia;Goalkeeper;26
2085;Fernando Meira;Centre-Back;30
2086;Sébastien Puygrenier;Centre-Back;26
2087;Giovani dos Santos;Second Striker;19
2088;Gaby Mudingayi;Defensive Midfield;26
2089;Dudu Cearense;Central Midfield;25
2090;Ognjen Vukojevic;Defensive Midfield;24
2091;Brandão;Centre-Forward;28
2092;Pelé;Central Midfield;20
2093;Roberto Soldado;Centre-Forward;23
2094;Aritz Aduriz;Centre-Forward;27
2095;Nélson;Right-Back;25
2096;Mirel Radoi;Defensive Midfield;27
2097;Baré;Centre-Forward;26
2098;Borja Valero;Central Midfield;23
2099;Jonás Gutiérrez;Left Midfield;25
2100;Jesús Dátolo;Attacking Midfield;24
2101;Xisco;Centre-Forward;22
2102;Marko Basa;Centre-Back;25
2103;Joseba Llorente;Centre-Forward;28
2104;Milan Baros;Centre-Forward;26
2105;George McCartney;Left-Back;27
2106;Orlando Engelaar;Defensive Midfield;28
2107;Leandro Rinaudo;Centre-Back;25
2108;Hulk;Right Winger;22
2109;Jimmy Bullard;Central Midfield;30
2110;Mauro Boselli;Centre-Forward;23
2111;Renato Augusto;Central Midfield;20
2112;John Arne Riise;Left-Back;27
2113;Raffaele Palladino;Left Winger;24
2114;Steed Malbranque;Central Midfield;28
2115;Guilherme;Second Striker;20
2116;Pascal Feindouno;Right Winger;27
2117;Igor Budan;Centre-Forward;28
2118;Igor Semshov;Central Midfield;30
2119;Gerard Piqué;Centre-Back;21
2120;Khalid Boulahrouz;Centre-Back;26
2121;Steve Savidan;Centre-Forward;30
2122;Hilton;Centre-Back;30
2123;Andrea Gasbarroni;Second Striker;26
2124;Didier Digard;Defensive Midfield;21
2125;Nicolás Pareja;Centre-Back;24
2126;Charles;Defensive Midfield;23
2127;Karim El Ahmadi;Central Midfield;23
2128;Renan;Goalkeeper;23
2129;Cristian Sapunaru;Centre-Back;24
2130;Davide Astori;Centre-Back;21
2131;Marcus Diniz;Centre-Back;21
2132;Hugo Rodallega;Centre-Forward;23
2133;Gianluca Comotto;Centre-Back;29
2134;Andrea Lazzari;Central Midfield;23
2135;Moussa Maazou;Centre-Forward;20
2136;Rubén de la Red;Central Midfield;23
2137;Fernando Navarro;Left-Back;26
2138;Rafael Carioca;Defensive Midfield;19
2139;Tomás Sivok;Centre-Back;24
2140;Djiby Fall;Centre-Forward;23
2141;Giuliano;Attacking Midfield;18
2142;Emre Belözoglu;Central Midfield;27
2143;Fabian Ernst;Defensive Midfield;29
2144;Frédéric Piquionne;Centre-Forward;29
2145;Kevin Nolan;Attacking Midfield;26
2146;Francesco Modesto;Left-Back;26
2147;Maurizio Domizzi;Centre-Back;28
2148;Marat Izmailov;Central Midfield;25
2149;Nadir Belhadj;Left-Back;26
2150;Jaime Gavilán;Left Winger;23
2151;Tomas Necid;Centre-Forward;19
2152;Neven Subotic;Centre-Back;19
2153;Pedro Geromel;Centre-Back;22
2154;Stefan Radu;Left-Back;21
2155;Kyle Lafferty;Centre-Forward;20
2156;Wellington;Centre-Forward;20
2157;Tomas Zapotocny;Centre-Back;27
2158;Nicky Shorey;Left-Back;27
2159;Paul Robinson;Goalkeeper;28
2160;Andrés D'Alessandro;Attacking Midfield;27
2161;Olivier Kapo;Attacking Midfield;27
2162;Lee Cattermole;Defensive Midfield;20
2163;Diego Cavalieri;Goalkeeper;25
2164;Roman Adamov;Centre-Forward;26
2165;Marco Bernacci;Centre-Forward;24
2166;Danny Guthrie;Central Midfield;21
2167;Fernando Tissone;Defensive Midfield;21
2168;Bobby Zamora;Centre-Forward;27
2169;Javier Arizmendi;Centre-Forward;24
2170;Túlio de Melo;Centre-Forward;23
2171;Zvjezdan Misimovic;Attacking Midfield;26
2172;Scott Carson;Goalkeeper;22
2173;Alejandro Domínguez;Attacking Midfield;27
2174;Javi García;Defensive Midfield;21
2175;Sylvain Monsoreau;Centre-Back;27
2176;Alanzinho;Attacking Midfield;25
2177;Róbert Vittek;Centre-Forward;26
2178;Javier Balboa;Attacking Midfield;23
2179;Vince Grella;Central Midfield;28
2180;Gianni Zuiverloon;Centre-Back;21
2181;James Beattie;Centre-Forward;30
2182;Maurice Edu;Defensive Midfield;22
2183;Ismail Aissati;Attacking Midfield;19
2184;Simon Kjær;Centre-Back;19
2185;Stef Nijland;Centre-Forward;19
2186;Ola Toivonen;Centre-Forward;22
2187;Marvin Emnes;Centre-Forward;20
2188;Joffre Guerrón;Centre-Forward;23
2189;Diego Souza;Attacking Midfield;24
2190;Miguel Britos;Centre-Back;23
2191;Daniele Vantaggiato;Centre-Forward;24
2192;Michael Gravgaard;Centre-Back;30
2193;Marcelo Mattos;Defensive Midfield;24
2194;Steven Davis;Central Midfield;23
2195;Esteban Solari;Centre-Forward;28
2196;Sokratis;Centre-Back;20
2197;Seyi Olofinjana;Central Midfield;28
2198;Philippe Coutinho;Attacking Midfield;16
2199;John Paintsil;Right-Back;27
2200;Justin Hoyte;Right-Back;23
2201;Cristiano Ronaldo;Centre-Forward;24
2202;Zlatan Ibrahimovic;Centre-Forward;27
2203;Kaká;Attacking Midfield;27
2204;Karim Benzema;Centre-Forward;21
2205;Xabi Alonso;Defensive Midfield;27
2206;Mario Gómez;Centre-Forward;23
2207;Emmanuel Adebayor;Centre-Forward;25
2208;Carlos Tévez;Second Striker;25
2209;Joleon Lescott;Centre-Back;27
2210;Diego;Attacking Midfield;24
2211;Arjen Robben;Right Winger;25
2212;Diego Milito;Centre-Forward;30
2213;Dmytro Chygrynskiy;Centre-Back;22
2214;Felipe Melo;Defensive Midfield;26
2215;Lisandro López;Centre-Forward;26
2216;Roque Santa Cruz;Centre-Forward;27
2217;Yuri Zhirkov;Left Midfield;25
2218;Glen Johnson;Right-Back;24
2219;Mauro Zárate;Second Striker;22
2220;Samuel Eto'o;Centre-Forward;28
2221;Alberto Aquilani;Central Midfield;25
2222;Lucho González;Central Midfield;28
2223;Antonio Valencia;Right-Back;23
2224;Kolo Touré;Centre-Back;28
2225;Fabio Quagliarella;Centre-Forward;26
2226;Michel Bastos;Left Midfield;25
2227;Nilmar;Centre-Forward;25
2228;Aly Cissokho;Left-Back;21
2229;Wesley Sneijder;Attacking Midfield;25
2230;Klaas-Jan Huntelaar;Centre-Forward;26
2231;Álvaro Negredo;Centre-Forward;24
2232;Ricardo Oliveira;Centre-Forward;29
2233;Raúl Albiol;Centre-Back;23
2234;Robert Acquafresca;Centre-Forward;21
2235;Keirrison;Centre-Forward;20
2236;Gareth Barry;Defensive Midfield;28
2237;Michael Turner;Centre-Back;25
2238;Yoann Gourcuff;Attacking Midfield;22
2239;Stewart Downing;Left Midfield;25
2240;Bafétimbi Gomis;Centre-Forward;23
2241;Stéphane Mbia;Defensive Midfield;23
2242;Afonso Alves;Centre-Forward;28
2243;Thomas Vermaelen;Centre-Back;23
2244;Darren Bent;Centre-Forward;25
2245;Anatoliy Tymoshchuk;Defensive Midfield;30
2246;Ismaël Bangoura;Centre-Forward;24
2247;Luca Cigarini;Defensive Midfield;23
2248;Obafemi Martins;Centre-Forward;24
2249;Peter Crouch;Centre-Forward;28
2250;Sergio Floccari;Centre-Forward;27
2251;Leonardo Bonucci;Centre-Back;22
2252;Thiago Motta;Defensive Midfield;26
2253;Lukas Podolski;Centre-Forward;24
2254;Marcus Berg;Centre-Forward;22
2255;Diniyar Bilyaletdinov;Attacking Midfield;24
2256;McDonald Mariga;Defensive Midfield;22
2257;Daniele Galloppa;Central Midfield;24
2258;Fabian Delph;Central Midfield;19
2259;Sébastien Bassong;Centre-Back;23
2260;Didier Zokora;Defensive Midfield;28
2261;Vladimir Bystrov;Right Midfield;25
2262;Eljero Elia;Left Winger;22
2263;Mehmet Topuz;Right Midfield;25
2264;Stephen Warnock;Left-Back;27
2265;Mevlüt Erdinc;Centre-Forward;22
2266;Camilo Zúñiga;Right-Back;23
2267;Marko Marin;Left Winger;20
2268;Djibril Cissé;Centre-Forward;27
2269;Zdravko Kuzmanovic;Central Midfield;21
2270;Oleksandr Aliyev;Attacking Midfield;24
2271;Demy de Zeeuw;Central Midfield;26
2272;Cédric Carrasso;Goalkeeper;27
2273;Adam Johnson;Right Winger;22
2274;Douglas Costa;Right Winger;19
2275;Rodrigo Tabata;Attacking Midfield;28
2276;Eduardo Salvio;Right Winger;19
2277;Dejan Lovren;Centre-Back;20
2278;Danijel Pranjic;Left-Back;27
2279;Kevin Doyle;Centre-Forward;25
2280;Abdul Kader Keita;Right Winger;27
2281;Ramires;Central Midfield;22
2282;Leandro;Centre-Forward;24
2283;Alessandro Rosina;Second Striker;25
2284;Daniel Sturridge;Centre-Forward;19
2285;Lúcio;Centre-Back;31
2286;Elano;Attacking Midfield;28
2287;Josip Simunic;Centre-Back;31
2288;Karim Ziani;Attacking Midfield;26
2289;Cristian;Defensive Midfield;26
2290;Nikola Kalinic;Centre-Forward;21
2291;Thiago Neves;Attacking Midfield;24
2292;Robert Huth;Centre-Back;24
2293;Javi García;Defensive Midfield;22
2294;Lee Cattermole;Defensive Midfield;21
2295;Hugo Campagnaro;Centre-Back;29
2296;Emiliano Viviano;Goalkeeper;23
2297;Javier Pastore;Attacking Midfield;20
2298;José Sand;Centre-Forward;29
2299;Richard Dunne;Centre-Back;29
2300;Johnny Heitinga;Centre-Back;25
2301;Adem Ljajic;Attacking Midfield;18
2302;Alessandro Diamanti;Second Striker;26
2303;Aleksandr Kerzhakov;Centre-Forward;27
2304;Sylvain Distin;Centre-Back;31
2305;Souleymane Diawara;Centre-Back;30
2306;Florent Sinama-Pongolle;Second Striker;25
2307;Gervinho;Left Winger;22
2308;Mark González;Left Winger;25
2309;Álvaro Pereira;Left-Back;23
2310;Savio Nsereko;Right Winger;20
2311;Gonzalo Bergessio;Centre-Forward;25
2312;Wagner;Attacking Midfield;24
2313;David Rozehnal;Centre-Back;29
2314;Matuzalém;Defensive Midfield;29
2315;Alex Teixeira;Attacking Midfield;20
2316;Keisuke Honda;Right Winger;23
2317;Iván Marcano;Centre-Back;22
2318;Oscar;Attacking Midfield;18
2319;Younès Kaboul;Centre-Back;24
2320;Roger Johnson;Centre-Back;26
2321;Kyle Naughton;Right-Back;20
2322;Kyle Walker;Right-Back;19
2323;Lorik Cana;Centre-Back;25
2324;Tuncay Sanli;Left Winger;27
2325;Davi;Centre-Forward;25
2326;James Collins;Centre-Back;26
2327;Bryan Ruíz;Left Midfield;23
2328;Ikechukwu Uche;Centre-Forward;25
2329;Sergio Asenjo;Goalkeeper;20
2330;Lorenzo De Silvestri;Right-Back;21
2331;Ismail Köybasi;Left-Back;20
2332;Falcao;Centre-Forward;23
2333;Houssine Kharja;Central Midfield;26
2334;James McCarthy;Central Midfield;18
2335;Maxwell;Left-Back;27
2336;Álvaro Negredo;Centre-Forward;23
2337;Marco Amelia;Goalkeeper;27
2338;Fernando Belluschi;Attacking Midfield;25
2339;André Santos;Attacking Midfield;26
2340;Danko Lazovic;Second Striker;26
2341;Réver;Centre-Back;25
2342;Javier Saviola;Second Striker;27
2343;Matteo Ferrari;Centre-Back;29
2344;Rubinho;Goalkeeper;27
2345;Miguel Ángel Moyà;Goalkeeper;25
2346;Yevgen Seleznov;Centre-Forward;24
2347;Roman Eremenko;Attacking Midfield;22
2348;Franco Semioli;Right Winger;29
2349;Boubacar Sanogo;Centre-Forward;26
2350;Fernando Baiano;Centre-Forward;30
2351;Daniele Vantaggiato;Centre-Forward;25
2352;Erwin Hoffer;Centre-Forward;22
2353;Alan Kasaev;Left Winger;23
2354;Riccardo Meggiorini;Second Striker;23
2355;Andrea Pisanu;Right Midfield;28
2356;Alessandro Budel;Defensive Midfield;28
2357;Rodrigo Palacio;Centre-Forward;27
2358;Pavel Pogrebnyak;Centre-Forward;25
2359;Zat Knight;Centre-Back;29
2360;Michael Chopra;Centre-Forward;25
2361;Steven Fletcher;Centre-Forward;22
2362;Igor Semshov;Central Midfield;31
2363;Franco Zuculini;Central Midfield;18
2364;Alberto Zapater;Defensive Midfield;24
2365;Marco Marchionni;Right Midfield;29
2366;Aleksandr Samedov;Right Winger;25
2367;Özer Hurmaci;Attacking Midfield;22
2368;Kevin-Prince Boateng;Central Midfield;22
2369;Édgar Barreto;Central Midfield;24
2370;Reginaldo;Centre-Forward;25
2371;Nenê;Centre-Forward;25
2372;Maicosuel;Left Winger;23
2373;Mame Diouf;Centre-Forward;21
2374;Leandro Almeida;Centre-Back;22
2375;Marc-Antoine Fortuné;Centre-Forward;28
2376;Scott McDonald;Centre-Forward;26
2377;Nihat Kahveci;Centre-Forward;29
2378;Alex Frei;Centre-Forward;30
2379;Aquivaldo Mosquera;Centre-Back;28
2380;Raúl Bobadilla;Centre-Forward;22
2381;Mats Hummels;Centre-Back;20
2382;Edgaras Cesnauskis;Left Midfield;25
2383;Lucas Barrios;Centre-Forward;24
2384;Fraizer Campbell;Centre-Forward;21
2385;Douglas;Attacking Midfield;27
2386;Álvaro Arbeloa;Right-Back;26
2387;Pedro León;Right Winger;22
2388;Damien Duff;Right Midfield;30
2389;Zé Roberto;Left Midfield;35
2390;Ibson;Central Midfield;25
2391;Mathieu Coutadeur;Central Midfield;23
2392;Esteban Granero;Central Midfield;22
2393;Pablo Barrientos;Right Winger;24
2394;Stephen Hunt;Left Midfield;28
2395;Orlando Engelaar;Defensive Midfield;29
2396;Michaël Ciani;Centre-Back;25
2397;Sebastián Leto;Left Winger;22
2398;Gabriel Obertan;Right Winger;20
2399;Brown Ideye;Centre-Forward;21
2400;Gaël Givet;Centre-Back;27
2401;Éder Luís;Right Winger;24
2402;Juan Forlín;Centre-Back;21
2403;Maicón;Right Winger;20
2404;Danilo Silva;Centre-Back;23
2405;Éverton;Left Winger;21
2406;Nicolás Lodeiro;Attacking Midfield;20
2407;Leandro Caruso;Centre-Forward;27
2408;Victor Ramos;Centre-Back;20
2409;Pablo Fontanello;Centre-Back;24
2410;Scott Dann;Centre-Back;22
2411;Alejandro Faurlín;Central Midfield;22
2412;Eren Derdiyok;Centre-Forward;21
2413;Radoslav Kovac;Centre-Back;29
2414;Andrea Dossena;Left Midfield;28
2415;Asmir Begovic;Goalkeeper;22
2416;Emiliano Moretti;Centre-Back;28
2417;Thomas Kahlenberg;Central Midfield;26
2418;Mateja Kezman;Centre-Forward;30
2419;Matías Fernández;Attacking Midfield;23
2420;Juan Arango;Left Winger;29
2421;Daniel Montenegro;Attacking Midfield;30
2422;Antonio Mirante;Goalkeeper;26
2423;Carlos Villanueva;Attacking Midfield;23
2424;Konstantinos Katsouranis;Defensive Midfield;30
2425;Hérita Ilunga;Left-Back;27
2426;Gelson Fernandes;Defensive Midfield;22
2427;Christian Giménez;Attacking Midfield;28
2428;Ivan Obradovic;Left-Back;21
2429;Boško Jankovic;Right Winger;25
2430;Daniele Mannini;Right Midfield;25
2431;Marco Motta;Right-Back;23
2432;Paulo Machado;Central Midfield;23
2433;Dean Whitehead;Central Midfield;27
2434;Alexander Tettey;Defensive Midfield;23
2435;Mario Bolatti;Defensive Midfield;24
2436;Sekou Cissé;Centre-Forward;24
2437;Seyi Olofinjana;Central Midfield;29
2438;Michele Paolucci;Centre-Forward;23
2439;Craig Gardner;Central Midfield;23
2440;Ched Evans;Centre-Forward;20
2441;Fabián Orellana;Right Winger;23
2442;Marco Parolo;Central Midfield;24
2443;Jonathan Pereira;Centre-Forward;22
2444;Quincy Owusu-Abeyie;Left Winger;23
2445;Míchel;Central Midfield;24
2446;Sebastián Prediger;Defensive Midfield;22
2447;Fernando Torres;Centre-Forward;26
2448;Andy Carroll;Centre-Forward;22
2449;David Villa;Centre-Forward;28
2450;Edin Dzeko;Centre-Forward;24
2451;Ángel Di María;Right Winger;22
2452;Yaya Touré;Central Midfield;27
2453;Mario Balotelli;Centre-Forward;20
2454;David Silva;Attacking Midfield;24
2455;Luis Suárez;Centre-Forward;24
2456;David Luiz;Centre-Back;23
2457;Aleksandar Kolarov;Left-Back;24
2458;Yoann Gourcuff;Attacking Midfield;24
2459;James Milner;Central Midfield;24
2460;Bruno Alves;Centre-Back;28
2461;Ramires;Central Midfield;23
2462;Darren Bent;Centre-Forward;26
2463;Javier Mascherano;Defensive Midfield;26
2464;Carlos Eduardo;Attacking Midfield;23
2465;Andrea Ranocchia;Centre-Back;22
2466;Mesut Özil;Attacking Midfield;21
2467;Giampaolo Pazzini;Centre-Forward;26
2468;Robinho;Left Winger;26
2469;Luiz Gustavo;Defensive Midfield;23
2470;André-Pierre Gignac;Centre-Forward;24
2471;Asamoah Gyan;Centre-Forward;24
2472;Diego;Attacking Midfield;25
2473;Loïc Rémy;Centre-Forward;23
2474;Leonardo Bonucci;Centre-Back;23
2475;Milos Krasic;Central Midfield;25
2476;Dmytro Chygrynskiy;Centre-Back;23
2477;Sami Khedira;Central Midfield;23
2478;Klaas-Jan Huntelaar;Centre-Forward;27
2479;Hernanes;Attacking Midfield;25
2480;Raúl Meireles;Central Midfield;27
2481;Jérôme Boateng;Centre-Back;21
2482;Laurent Koscielny;Centre-Back;24
2483;Simon Kjær;Centre-Back;21
2484;Aleksandr Bukharov;Centre-Forward;25
2485;Filipe Luís;Left-Back;24
2486;Jorge Martínez;Right Winger;27
2487;Aiden McGeady;Right Winger;24
2488;João Moutinho;Central Midfield;23
2489;José Manuel Jurado;Attacking Midfield;24
2490;Seydou Doumbia;Centre-Forward;22
2491;Giuliano;Attacking Midfield;20
2492;Rafael van der Vaart;Attacking Midfield;27
2493;Roberto Soldado;Centre-Forward;25
2494;Sandro;Defensive Midfield;21
2495;Pedro León;Right Winger;23
2496;Jucilei;Defensive Midfield;22
2497;Nicolás Pareja;Centre-Back;26
2498;Stephen Ireland;Attacking Midfield;24
2499;Kenwyne Jones;Centre-Forward;25
2500;Adriano;Left-Back;25
2501;Salvatore Bocchetti;Centre-Back;23
2502;Zoran Tosic;Right Winger;23
2503;Miguel Veloso;Defensive Midfield;24
2504;Mamadou Niang;Centre-Forward;30
2505;Obafemi Martins;Centre-Forward;25
2506;Bebé;Left Winger;20
2507;Sebastián Blanco;Attacking Midfield;22
2508;Zvjezdan Misimovic;Attacking Midfield;28
2509;Sergio Floccari;Centre-Forward;28
2510;Víctor Ruiz;Centre-Back;21
2511;Roberto;Goalkeeper;24
2512;Nico Gaitán;Left Winger;22
2513;Abdul Kader Keita;Right Winger;28
2514;André;Centre-Forward;19
2515;Ricardo Carvalho;Centre-Back;32
2516;Rafinha;Right-Back;24
2517;Diego Godín;Centre-Back;24
2518;Oleksandr Aliyev;Attacking Midfield;26
2519;Moubarak Boussoufa;Attacking Midfield;26
2520;Nicolás Burdisso;Centre-Back;29
2521;Ismaël Bangoura;Centre-Forward;25
2522;Chris Smalling;Centre-Back;20
2523;Luís Fabiano;Centre-Forward;30
2524;Heiko Westermann;Centre-Back;26
2525;Wesley;Central Midfield;23
2526;Chicharito;Centre-Forward;22
2527;James Rodríguez;Attacking Midfield;18
2528;Ricardo Quaresma;Right Winger;26
2529;Eduardo;Centre-Forward;27
2530;Steven Fletcher;Centre-Forward;23
2531;Yossi Benayoun;Right Winger;30
2532;Stéphane Sessègnon;Attacking Midfield;26
2533;Nikola Zigic;Centre-Forward;29
2534;Dieumerci Mbokani;Centre-Forward;24
2535;Jonathan Biabiany;Right Winger;22
2536;Mario Mandzukic;Left Winger;24
2537;Elias;Central Midfield;25
2538;Ryan Babel;Left Winger;24
2539;Blerim Dzemaili;Central Midfield;24
2540;Marc Janko;Centre-Forward;27
2541;Aleksandar Lukovic;Centre-Back;27
2542;Luca Antonelli;Left-Back;23
2543;Oleksandr Gladky;Centre-Forward;22
2544;Ben Foster;Goalkeeper;27
2545;Andrea Rispoli;Right-Back;21
2546;Sébastien Squillaci;Centre-Back;30
2547;Issiar Dia;Right Winger;23
2548;Tino Costa;Central Midfield;25
2549;Víctor Montaño;Centre-Forward;26
2550;Mattia Destro;Centre-Forward;19
2551;Felipe;Centre-Back;25
2552;Taison;Left Winger;22
2553;Jean II Makoun;Defensive Midfield;27
2554;Marko Arnautovic;Left Winger;21
2555;Albert Riera;Left Winger;28
2556;Alex;Attacking Midfield;29
2557;Jimmy Briand;Centre-Forward;24
2558;Mousa Dembélé;Central Midfield;23
2559;Raffaele Palladino;Left Winger;26
2560;Hatem Ben Arfa;Attacking Midfield;23
2561;César Azpilicueta;Right-Back;20
2562;Abdoulay Konko;Right-Back;26
2563;Sergio Canales;Attacking Midfield;19
2564;Walter;Centre-Forward;20
2565;Guilherme;Second Striker;22
2566;Lacina Traoré;Centre-Forward;20
2567;Jorge Valdivia;Attacking Midfield;26
2568;Tomas Kalas;Centre-Back;17
2569;Rodrigo;Centre-Forward;19
2570;Henrikh Mkhitaryan;Attacking Midfield;21
2571;Kevin-Prince Boateng;Central Midfield;23
2572;Gojko Kacar;Defensive Midfield;23
2573;Mehmet Topal;Defensive Midfield;24
2574;Tiberio Guarente;Central Midfield;24
2575;Miroslav Stoch;Left Winger;20
2576;Franco Jara;Centre-Forward;21
2577;Christian Poulsen;Defensive Midfield;30
2578;Samuel Inkoom;Right Winger;21
2579;Gylfi Sigurdsson;Attacking Midfield;20
2580;Nicola Pozzi;Centre-Forward;24
2581;Mauricio Pinilla;Centre-Forward;26
2582;Nenê;Attacking Midfield;29
2583;Patrick Helmes;Centre-Forward;26
2584;Mounir El Hamdaoui;Centre-Forward;25
2585;Senijad Ibricic;Attacking Midfield;25
2586;Alexis;Centre-Back;25
2587;Aristide Bancé;Centre-Forward;25
2588;Diego Tardelli;Centre-Forward;25
2589;Bogdan Stancu;Centre-Forward;23
2590;Razak Boukari;Right Winger;23
2591;Anders Lindegaard;Goalkeeper;26
2592;Chico;Centre-Back;23
2593;Jonathan Cristaldo;Centre-Forward;21
2594;Ezequiel Muñoz;Centre-Back;19
2595;Shamil Lakhiyalov;Second Striker;31
2596;Pablo González;Centre-Forward;25
2597;Nikica Jelavic;Centre-Forward;24
2598;Pablo Barrera;Right Winger;23
2599;Jean Beausejour;Left-Back;26
2600;Robert Lewandowski;Centre-Forward;21
2601;Guido Marilungo;Second Striker;21
2602;Daniel Osvaldo;Centre-Forward;24
2603;Lorik Cana;Centre-Back;26
2604;Gaetano D'Agostino;Central Midfield;28
2605;Barreto;Second Striker;24
2606;Eduardo;Goalkeeper;27
2607;Tuncay Sanli;Left Winger;29
2608;Fahid Ben Khalfallah;Right Winger;27
2609;Sokratis;Centre-Back;22
2610;Marco Storari;Goalkeeper;33
2611;Jardel;Centre-Back;24
2612;Massimo Maccarone;Centre-Forward;30
2613;Alberto Paloschi;Centre-Forward;21
2614;Aritz Aduriz;Centre-Forward;29
2615;Adriano;Centre-Forward;29
2616;Cheik Tioté;Defensive Midfield;24
2617;Juanfran;Right-Back;25
2618;Juan Iturbe;Right Winger;17
2619;Jajá;Centre-Forward;24
2620;Nadir Belhadj;Left-Back;28
2621;Éder;Second Striker;23
2622;Winston Reid;Centre-Back;22
2623;Federico Rodríguez;Centre-Forward;19
2624;Rod Fanni;Right-Back;29
2625;Mario Bolatti;Defensive Midfield;25
2626;Onyekachi Apam;Centre-Back;23
2627;Dmitri Kombarov;Left-Back;23
2628;Nicolás Otamendi;Centre-Back;22
2629;Igor de Camargo;Centre-Forward;27
2630;Kirill Kombarov;Right-Back;23
2631;Maicosuel;Left Winger;24
2632;Curtis Davies;Centre-Back;25
2633;Mémé Tchité;Centre-Forward;26
2634;Paul Konchesky;Left-Back;29
2635;Ronnie Stam;Right-Back;26
2636;Cléo;Centre-Forward;25
2637;Mauro Formica;Attacking Midfield;22
2638;Alessio Cerci;Right Winger;23
2639;Ivan Strinic;Left-Back;23
2640;Wilfried Bony;Centre-Forward;22
2641;Juraj Kucka;Central Midfield;23
2642;Sebastian Rudy;Defensive Midfield;20
2643;Dídac Vilà;Left-Back;21
2644;Wellington Silva;Right Winger;18
2645;Marco Fossati;Central Midfield;17
2646;Alípio;Centre-Forward;18
2647;Roberto Firmino;Second Striker;19
2648;Cristian Molinaro;Left-Back;26
2649;Damián Álvarez;Left Winger;32
2650;Marcelo;Centre-Back;23
2651;Marek Suchy;Centre-Back;22
2652;Lorenzo Ariaudo;Centre-Back;21
2653;Matteo Ardemagni;Centre-Forward;23
2654;Yekta Kurtulus;Central Midfield;25
2655;Mauro Boselli;Centre-Forward;25
2656;Steven Pienaar;Left Winger;28
2657;Cleiton Xavier;Attacking Midfield;27
2658;Facundo Bertoglio;Attacking Midfield;20
2659;Sebastián Fernández;Second Striker;25
2660;Marc Wilson;Centre-Back;23
2661;Wagner;Attacking Midfield;25
2662;Martyn Waghorn;Centre-Forward;20
2663;Danilinho;Right Winger;23
2664;Jelle Van Damme;Left-Back;27
2665;Jeremain Lens;Right Winger;22
2666;Bakari Koné;Right Winger;28
2667;Nelson Valdez;Centre-Forward;26
2668;Emir Bajrami;Right Winger;22
2669;Georg Niedermeier;Centre-Back;24
2670;Arouca;Defensive Midfield;23
